site_visits,products_viewed_per_visit,avg_time_on_site,items_in_cart,purchases,total_spent,country
9.898183961719063,5.301164500557971,7.38,0,0,0.0,Italy
0.6358998468352046,10.094334193912971,1.44,0,0,0.0,Germany
4.0415995020302535,1.1044021393678223,4.46,2,0,0.0,India
4.805118886293027,1.9856915482705184,4.35,5,1,71.69050698216968,USA
2.161636009249198,9.100983827612717,4.69,4,0,0.0,USA
2.8222556535759047,9.013577533621676,4.33,4,3,121.47320519288976,Brazil
9.689442543470397,6.101297195906749,8.29,3,3,106.1040414497057,Germany
4.677420677714923,3.0649750230153776,1.68,7,0,0.0,France
2.342745414839694,9.506737392206471,4.69,6,1,46.317113405840175,India
5.107829258359953,0.8028889775439572,1.8,2,2,176.75998367359273,USA
10.218717603360078,6.516245145488332,7.8,4,1,13.65325914760588,USA
7.349882907417627,5.3815632326060925,6.8,5,2,26.296647208836415,Brazil
8.68257584880473,7.223476604395037,1.87,3,0,0.0,Italy
12.174229306105106,8.60741169876897,8.76,5,1,99.77813136872592,Italy
6.7381482382165965,7.005902220934276,5.87,2,2,110.53182665072491,USA
5.846414559682404,2.2422223769564393,9.04,5,0,0.0,Italy
2.370552439342666,7.928159829016912,2.66,6,2,99.51275099101515,Brazil
3.8605035109679844,1.321281101409351,2.09,2,0,0.0,USA
1.42914156391344,9.957074642338398,4.36,4,1,56.36354758497361,USA
3.5743112861281228,8.709061423843654,8.13,4,2,86.19768907607327,India
5.842621866782111,7.155591908454969,7.26,2,1,74.57621594998598,France
3.142646441743928,2.6996813062767924,2.38,5,1,12.876505778927015,Brazil
3.2516818555911344,8.528980292830454,2.54,4,0,0.0,India
6.673435167534553,8.640874220150714,5.31,2,2,161.39289772734404,India
9.896478749106697,7.714392823300663,7.19,7,0,0.0,Brazil
2.3339108441188263,7.677560689322391,4.44,6,1,7.389474330066687,Italy
5.599275170314135,5.338652398443693,6.35,3,1,15.660291492664163,USA
5.094583232644876,1.9070037493942973,3.6,7,1,68.44862441449516,France
6.1568504172184975,6.691497251300935,3.37,3,1,78.97359076868914,Italy
5.266313508682046,1.8932612312781822,6.19,2,1,15.611892008881217,Italy
1.3848442631822475,8.680208897218382,4.65,3,0,0.0,France
8.056898837170483,6.8983299622258185,6.72,3,0,0.0,France
5.668647827651582,2.47485472910952,7.95,2,1,46.6427141704203,Germany
7.618896673681238,6.647158412463098,3.47,7,1,10.757494984590434,India
4.797513394669045,2.1681247763529194,7.63,3,1,86.57417777061971,USA
9.930447666358408,5.850377038852173,3.85,0,0,0.0,Italy
6.05268113020847,5.654005007941878,1.0,2,2,111.19711426841593,France
3.320198486681595,7.900239678036328,3.75,1,1,87.66974414914836,Germany
10.534785911082482,6.0247193614468415,7.84,4,0,0.0,Germany
7.309226749962763,8.44104346427331,1.09,0,0,0.0,Italy
3.55610860573469,9.550938880725608,5.5,4,1,55.801796519537945,Italy
7.392601435119082,7.323631193113061,4.29,1,0,0.0,Germany
8.302673705283537,6.221438350722638,5.74,4,1,83.6528278766687,Brazil
6.633279238202771,7.588295754635529,4.27,9,2,72.6723059896517,India
3.8289849000278515,2.339983727226174,4.69,5,2,12.257801626804781,USA
2.8931688950051018,9.264486334450016,1.14,1,1,10.992815190323869,France
2.0510295082640515,8.034564903481515,3.63,5,0,0.0,Germany
2.9188842156822474,9.726608287778484,1.34,1,0,0.0,India
4.460627810871189,1.8631641852396805,4.74,1,1,89.06048031208186,France
4.143667031767782,6.311339897936498,8.21,3,1,44.5710134279765,Brazil
5.750464963121823,7.989898486864032,6.66,9,0,0.0,USA
8.238211301391503,7.302104620546366,3.28,5,1,55.02088975843165,India
7.83894681024322,7.199394540680999,6.51,2,0,0.0,Brazil
5.2631055366375215,7.5394337280531145,4.37,3,2,31.065767491225355,France
6.695616722171824,8.763120842928839,5.7,2,1,40.31559357888311,Germany
2.1772172924837356,9.204785807977387,3.41,4,0,0.0,India
7.638091114082135,7.859525331491101,7.86,2,0,0.0,USA
5.460111234534086,2.790475887679058,8.04,1,0,0.0,Germany
8.819550033248063,7.596316301784682,4.1,1,1,15.121486570273008,France
7.653343309035694,9.14083373522431,7.4,2,1,21.528984404165318,Germany
4.235721676748799,1.974964556818839,8.51,3,0,0.0,Brazil
9.654511928512125,7.475656634362819,8.74,3,0,0.0,Italy
8.424226918056894,5.727858941403198,5.33,0,0,0.0,Brazil
2.7581617715318236,9.985857079152677,3.59,1,1,61.03873785805528,Brazil
2.4449176039572875,7.936541350269016,2.73,5,0,0.0,Brazil
8.15422276570127,7.45810620031095,7.7,6,0,0.0,France
5.49703722465139,3.497808280423488,7.48,5,1,56.40518756658096,Italy
2.42636505253465,8.286114227228506,3.93,1,0,0.0,Brazil
2.992759106899287,8.402119211043502,7.87,4,1,19.70888316706131,Italy
4.777957244645648,0.08704097998970584,5.88,3,2,48.32932769529754,Germany
7.184692540606152,6.7887721109077885,4.53,5,1,5.211489470958506,France
9.103850618069359,6.41818674798385,2.44,4,2,165.62404020220794,Italy
2.9811294888421838,10.103236725165688,4.3,6,1,12.911149586032682,USA
3.483323619160765,3.2544083374637123,3.86,2,0,0.0,Italy
9.977110693612223,6.669625821266739,6.77,5,0,0.0,India
9.0486555295015,6.356268177517637,4.21,2,0,0.0,India
6.358832885458518,7.372994505659665,1.83,2,0,0.0,France
9.60048621966223,5.014318894089854,3.68,3,1,21.18465457231524,Italy
2.3126764533512802,9.723289885786834,6.32,3,0,0.0,India
5.81107763269597,6.968680660544736,4.27,2,2,141.53676275488476,France
5.043178440394925,0.14751168827612404,6.42,3,1,84.56434670552085,Germany
7.021592367960647,2.800405791598155,5.48,2,2,174.50316698430896,Italy
6.7458666170970405,5.8183248263176255,3.53,0,0,0.0,Italy
3.853306744670251,2.3055420171647167,6.09,4,0,0.0,Germany
4.50179650156662,2.5643058018646645,6.85,8,3,176.17398651955295,India
7.912523115039951,7.241610619773095,3.87,6,0,0.0,Italy
3.5734176298700993,9.004441319547938,3.99,3,3,264.76291651307525,Italy
5.806260608706298,6.010537074622525,6.1,1,0,0.0,India
4.137010082557145,3.1520356209776708,6.72,6,0,0.0,USA
1.7977870435872552,12.127196329242162,3.42,5,0,0.0,Brazil
8.105851227397912,6.81274572359423,6.45,5,0,0.0,Italy
1.8568914714425198,7.382951017781249,5.13,2,2,117.3037656558353,Italy
9.678125163984712,6.812417703169918,2.58,2,1,47.71830786330447,Brazil
4.80321351690564,3.4348867001978505,6.39,3,2,162.6055439678254,France
10.616303291338362,7.099356586007774,4.11,4,2,32.66123445883099,Brazil
6.412915164832118,7.244400693114194,3.61,4,3,151.07320020223105,Germany
6.846791382049964,5.344478614464915,8.72,4,2,190.88732030498414,Italy
6.859613386149659,6.126465311642483,5.1,0,0,0.0,Brazil
2.34870799907927,11.226817167595563,4.45,1,1,21.99961237502335,Brazil
4.863805710174708,0.026644397581867763,3.42,7,0,0.0,France
8.248057445560688,7.22125656528111,1.25,4,1,96.32713013864671,Brazil
7.839465596307796,4.411972996178054,3.31,3,0,0.0,Brazil
8.811986467888575,7.51200190658819,3.27,3,1,55.908040970395994,USA
5.7151003774100175,3.020446092500195,4.53,4,3,215.17329470466535,Germany
5.0134125196398704,3.428604167856057,4.59,1,0,0.0,Germany
2.759590425659317,0.947950598203299,1.0,3,3,262.12673688098715,Brazil
1.668463140923201,9.222088635551636,1.87,2,0,0.0,France
1.6469741111657732,7.598059072405676,3.79,4,0,0.0,Germany
8.03501171389818,5.677281566392452,6.2,4,2,53.941277128141834,Brazil
10.274979548815256,7.874583039714636,7.31,1,1,78.9980597052844,Brazil
1.8302663329934719,8.877290638755863,1.71,4,1,40.09190033578889,Germany
4.610635579491817,6.691655996846664,4.77,2,0,0.0,USA
7.299474186982499,6.8583965747911035,7.33,1,1,13.655800278607503,France
4.619318278877595,2.262353357059457,3.41,4,1,63.40170188169038,Germany
8.612485922598703,5.97197546123447,4.28,1,1,30.443207000598267,India
7.597362157897479,7.643345978112769,1.97,1,1,55.84917014317016,France
7.314820523349063,7.754885817530314,4.32,1,1,76.88615212607327,India
7.859291931168493,6.680368918297591,7.08,4,2,36.014700294784376,France
8.804776159817768,6.020520993683899,5.04,2,2,83.86062544683158,Germany
1.770387142165247,9.629653612211374,2.52,2,2,11.91113170349676,Brazil
3.8136671235576034,9.68395867702836,5.09,2,0,0.0,Germany
9.629795399148865,6.141628941126713,5.07,1,1,44.61438163680781,Germany
6.653389102483849,5.762175770548795,4.55,2,1,73.06779953653758,Italy
10.03549434932624,8.996512618343656,3.5,2,2,191.26852087237728,Italy
8.058318322947525,6.5280709803178265,4.88,7,0,0.0,Germany
2.6974589581390567,10.207399074049349,4.55,1,1,98.8418989663057,India
7.651200504227985,6.209678538097686,4.49,3,0,0.0,France
2.860611858766483,10.57769948703043,3.46,2,1,94.27201656682838,USA
4.890507068331403,2.7817406908308486,5.28,1,1,67.44671214368715,France
8.413742660588865,7.001935231072996,5.49,2,1,58.4332968671983,Brazil
5.651055109089272,4.677866319903034,1.86,3,3,290.1260614928744,USA
2.5919126469492433,9.257377855859021,5.59,0,0,0.0,Brazil
3.8868669910098412,8.0764610882832,4.47,1,0,0.0,India
3.3245732513688715,7.9480511962990965,7.24,6,1,50.06796416569209,France
2.079856800251016,9.393925776584288,5.76,3,0,0.0,Italy
3.9997243793934896,3.4569135941444387,3.81,5,1,38.14684001472944,India
3.0574664179778273,9.84762003997863,2.81,2,2,100.46896735183235,India
2.387085441496762,2.309137857381309,6.04,4,2,70.4328689734496,USA
7.232637648815167,6.448199347907658,5.93,3,2,29.478557729145905,USA
6.375533359207328,6.726460463979327,7.16,4,3,121.76731207146696,Germany
3.4977887302036677,7.91069681098255,3.03,4,2,48.44919643611732,Germany
3.7802653223496474,1.0826008733497177,6.36,2,1,65.68265447177393,Brazil
5.938008177599779,6.803591531032235,3.05,1,1,69.91278732858383,USA
6.559699329306497,6.990474352567807,5.86,2,1,58.6525272486318,France
5.275761123883404,6.200728220264041,5.64,4,0,0.0,India
0.41335412124359117,10.608728519947519,6.05,4,2,172.1023127099885,Brazil
2.1087162365464214,9.145351314414171,7.49,2,0,0.0,France
8.609849317296757,7.656883502463007,3.89,8,0,0.0,USA
6.075449829391725,0.14476380309876902,6.32,4,1,64.1444951384733,India
5.95653989870114,6.42933917608968,6.77,5,1,38.39225698018562,USA
3.5100289790095416,1.1493328142995778,6.04,3,0,0.0,France
2.189672952269795,10.667903396690606,4.27,5,3,40.661071661966915,Brazil
6.358411399962545,8.964441214618747,5.67,4,1,23.382487591887475,Germany
3.177542817899552,8.953210456845946,5.77,2,0,0.0,Germany
4.319971558225188,3.3640032321173754,5.56,5,1,23.391157949969067,Brazil
6.313888686697319,6.844266298417898,4.83,6,2,29.668222653519404,India
10.09733048360416,7.28191542012831,4.78,4,0,0.0,Germany
6.19373673471335,7.142343162658802,7.43,4,0,0.0,Italy
8.046449960685337,8.895118032783037,4.53,2,1,82.51108688432937,Brazil
5.9299268068734,6.605641257639382,5.64,3,1,8.59776359276679,USA
0.4466727038096052,7.946753213944048,2.06,3,1,10.0892610810638,India
8.469412627806816,7.386630036990727,4.63,1,1,68.8409290784815,Italy
9.510303909989506,8.244711953323263,3.09,4,0,0.0,Brazil
3.8735262269630852,1.8943812838604321,6.46,4,0,0.0,USA
7.0805008571340595,6.75312617590196,4.35,2,0,0.0,USA
4.065796259140832,1.6920441990526456,6.3,0,0,0.0,India
0.06416218019711017,9.07350456221281,5.24,5,2,14.699672028655456,India
3.035077298947954,9.192036234466354,1.75,4,0,0.0,Brazil
4.424682512667921,3.1165677910902847,4.56,3,0,0.0,India
6.400116628209966,6.340454818930876,3.71,2,2,146.22947849077363,Brazil
4.724397312043429,1.259585014033556,6.3,5,2,138.96000396626684,India
8.71577259968524,6.807888881418376,4.07,4,0,0.0,India
1.68713746305826,10.911079110852269,1.33,5,2,187.82454430616878,India
1.7592973836290398,9.293553966414848,4.73,4,0,0.0,USA
2.6882909080689066,9.410105909294245,7.25,5,0,0.0,Germany
7.195591142503968,9.100098680832323,2.67,2,1,61.32170497164922,Germany
7.878266881934488,7.623319087071633,5.56,1,0,0.0,USA
6.782761158675394,5.034709912025567,3.01,0,0,0.0,USA
4.257426438558811,0.0027936159508876734,7.61,1,1,83.19802172659182,USA
3.109599700298314,1.8507336941933346,4.94,2,2,169.78597604780708,India
1.9230318226599667,8.601872309981841,7.41,2,1,74.45316596646249,Germany
6.313569732319203,7.3635935016797625,4.34,3,1,95.29325504345711,Germany
4.484456403700341,0.8174621090238168,10.02,3,0,0.0,Brazil
5.992679371124827,1.5065956127379554,1.0,7,2,16.69236030515472,Italy
2.0151337040772304,6.159659465293931,5.55,3,0,0.0,France
6.591477149611015,6.521261520597028,5.85,2,1,97.26731861844193,Italy
9.398885101730379,9.01769867368976,5.64,1,1,28.561103663302436,Brazil
2.778086313607581,7.907760219456652,5.95,1,0,0.0,USA
8.38490636731271,6.478570957556742,2.59,5,1,60.86041073538588,Germany
7.537585318816781,8.191021600348106,4.09,1,1,17.58095662968485,USA
8.39268425214591,7.944779009702232,1.77,0,0,0.0,France
4.981094678720135,3.47344429294172,1.0,4,1,6.350150193334927,USA
8.447042799515136,6.668919894569715,5.48,2,0,0.0,Germany
7.538100786412526,6.706186081300794,6.65,3,3,148.41917178532483,France
1.3501235580968525,8.67803138951725,3.09,7,2,65.14155867599837,Italy
7.969140599424725,8.314690454180296,5.06,1,1,49.890777005308635,USA
7.250325106367452,6.267697940360572,7.26,3,2,154.02715917794154,USA
2.9792397708122516,9.28016435785037,6.57,2,2,22.61466703130273,Germany
9.361780186470467,8.616670990519975,4.02,1,1,61.75538561065059,Germany
4.149266602201449,1.6904103563113637,7.04,4,0,0.0,Germany
2.120619018521786,11.507285645631113,5.08,5,0,0.0,USA
8.304264800319059,7.240932590082191,2.76,3,2,157.1803243007075,USA
7.7181983503049665,7.516202845348175,6.23,3,0,0.0,USA
2.573886228085269,9.087160226213838,2.98,0,0,0.0,India
8.227887757319161,6.99412645953616,7.58,4,0,0.0,Germany
8.184463251993632,5.972725492888019,3.22,1,1,46.04614147151818,France
5.61704978418712,6.937612562070863,6.13,1,0,0.0,India
7.027805724649499,7.766774627960322,5.17,1,1,99.66981581996373,Germany
8.395574435326905,7.365440955737329,3.51,4,0,0.0,France
5.738731214000996,8.243977526905288,4.25,2,2,35.22440981118114,Germany
8.661030543488701,7.322451781961289,5.43,2,1,61.98971362886449,India
7.827956906445678,7.664393706844984,2.55,1,1,44.13716798679805,USA
8.737523886176236,8.97819123136541,4.23,1,1,26.698773478111534,France
4.762121840775167,1.5542062384194972,3.18,2,1,22.564494025887512,Germany
4.795203835427503,2.371316949063269,4.59,3,1,54.686953139678465,USA
8.286319446320231,7.8928245833880855,5.96,5,2,106.86534846906318,Germany
8.662914114809599,7.6705891876989805,3.86,2,0,0.0,Brazil
8.83005326229369,6.551287894157161,10.0,6,0,0.0,India
2.52771075904514,8.725627489278184,4.73,1,1,97.10907978535447,Germany
2.8244942783388747,8.073263427531943,2.49,2,1,94.83064427585373,USA
0.8092402484763697,10.085829280433208,1.31,3,1,51.58328239585648,France
4.69293814916072,2.8384594400759817,5.42,4,1,39.36655310206071,Brazil
1.3032031065059342,9.791693480962833,11.4,5,3,214.7364903341774,Brazil
2.9726153158652124,8.548556374628065,7.32,3,1,29.704317717109202,Germany
7.715822041855441,7.145937958922939,3.76,2,1,67.486695669341,USA
2.335855958682342,9.258239326106821,4.67,7,0,0.0,France
1.3224630028754192,10.4506215339043,4.77,5,3,192.60654290026545,India
8.764586970429466,8.326244330676017,5.21,4,0,0.0,Germany
4.263895256876236,1.4120805529597347,7.08,7,1,86.33885495511417,India
8.054354613643396,7.034521696897486,4.28,5,1,53.15236341845025,Brazil
3.146369057974958,0.15077789875993286,4.82,2,1,55.65686994983292,India
2.730451246638522,8.7374728283094,9.72,3,2,152.9151121337971,Italy
4.238669629683423,2.6827691633242985,1.0,5,0,0.0,Italy
6.368951053292463,5.941200761236389,6.03,5,2,155.39229073336878,Brazil
4.403341452859566,0.6616205460420503,3.32,1,1,90.5404249577016,USA
10.016455651986064,6.4391427001364985,4.36,2,0,0.0,Brazil
9.897185765494005,5.142347677833026,4.59,2,1,68.48106387108501,India
8.832542641809356,7.4136333447297895,2.51,2,0,0.0,France
4.75435489504688,1.864641841375884,6.59,4,0,0.0,Germany
8.965835735545163,6.879596421063812,4.48,3,3,299.10378383133786,Italy
1.921341734915015,9.63402491290119,4.18,2,0,0.0,India
3.2903540011838643,8.75448598743081,7.95,3,3,44.65447694121871,Brazil
7.046112775432816,7.851299462413938,1.24,3,2,54.16479504192437,Brazil
7.78501747699414,9.453627181819662,6.26,5,1,89.92632290290497,USA
6.4151597214277105,5.729972789596331,7.77,2,1,52.45225030705035,Italy
2.734053604860829,8.364283547374862,6.92,4,0,0.0,Italy
10.841276170501203,6.906731264360362,5.83,3,3,95.10888249981699,India
5.462229307123855,1.136189329501145,9.06,3,1,54.85483594385105,India
6.054925450365173,6.294296609721291,4.28,4,2,103.81353293622853,Germany
4.6735978911291545,2.24176326498503,8.15,4,0,0.0,USA
0.5857518282277969,8.239671158179739,3.95,4,2,87.52655807533957,USA
8.040817449757887,7.1049645771602865,3.85,5,1,67.64907368985001,India
6.028543356330584,2.115547596451198,2.91,3,0,0.0,Brazil
11.077650423200236,8.867856402469938,6.32,2,2,28.44984519054893,Italy
7.8876404143219485,7.649271911918097,6.46,5,1,46.83917488635384,India
6.60142259513029,6.724530124045308,3.84,2,2,55.03224493152138,Germany
7.7458023419575905,7.922963930804962,6.73,5,2,140.45195715548297,India
4.083100063384735,2.0058085206316036,4.61,3,0,0.0,Brazil
4.3943132666175835,6.743984959200103,4.97,7,1,89.23472817452434,France
8.809175844310998,6.298628016117837,3.17,2,0,0.0,Italy
3.2472547067141417,9.195537290800372,6.48,3,2,69.37779143252911,India
8.599770225094206,6.890091277858558,1.65,3,2,100.67236647109289,India
6.884668061374799,7.323328285703642,3.37,3,1,58.80653666821563,USA
8.774278911618309,6.416793950148609,4.03,6,1,43.47622648440189,France
4.152245415273138,0.5369158190126142,4.89,6,1,22.763232483677115,USA
10.340752354279562,7.260774389929552,4.47,6,0,0.0,USA
2.3444367818162335,9.06517383005434,5.53,2,0,0.0,France
9.105267443775636,8.999544374258633,8.72,4,0,0.0,France
8.51448849030856,6.326994498880143,6.36,5,2,92.6153905977004,Germany
8.27560789655393,6.345448652835151,6.0,3,0,0.0,Germany
6.224072832862817,5.074440715159682,8.38,2,2,185.69823421358862,Brazil
4.008476280661543,2.0256960521560483,5.96,2,1,67.13972232928873,Brazil
4.1821942745490235,3.0198823977164957,2.7,3,0,0.0,USA
4.830102058072995,1.5935451872638982,5.98,2,0,0.0,USA
2.609351699532703,8.810612378021355,3.59,4,3,167.02417330841763,India
4.395850484056967,2.2678889368430335,6.57,4,0,0.0,Italy
2.961503942301827,6.590406801569365,6.06,4,1,99.12888094081326,Germany
9.290752021445051,6.556015878824892,5.7,2,0,0.0,Germany
3.8885333666247313,3.4932614249318332,3.1,2,2,149.22771081740348,India
5.907696847710636,6.736680656238622,10.17,4,0,0.0,Brazil
0.8954863539941031,9.467820429712301,4.48,5,0,0.0,Brazil
3.397632302678872,0.8475825699087629,5.91,1,1,67.91346746836578,USA
3.267799648958487,3.153111813979196,1.99,4,0,0.0,France
6.94140325342183,6.716681772889816,4.0,2,0,0.0,USA
3.779196220446626,9.68312625874454,8.21,4,2,60.84993892752978,France
5.7294154193047415,4.3385774559407055,7.03,2,2,69.8641055285878,France
4.6170583828159515,7.384825055111098,1.25,1,0,0.0,Brazil
9.114538137836336,8.735069620991139,3.54,1,1,82.94031220616114,Germany
1.6277900941291792,9.735421490743903,7.15,7,2,73.54503526780815,Brazil
4.5276854874413885,9.159349874157703,8.83,2,2,102.7985196063432,USA
1.5680157566327804,9.206183864071358,5.05,7,0,0.0,India
7.917422664169454,5.403365922487656,6.88,1,0,0.0,Brazil
5.457345962926474,1.0597111043085092,6.89,3,0,0.0,India
9.693860426541626,8.50306118310644,4.36,0,0,0.0,India
8.713890158729066,7.420213618385523,5.26,1,0,0.0,Italy
3.0980644497914462,8.177023697148622,2.72,3,0,0.0,India
6.404792641778872,4.765378551850693,7.23,3,1,34.33758243776748,France
8.882926428631233,6.6175377499997925,7.3,3,0,0.0,India
8.883513285061172,8.326102729770298,4.37,1,1,97.31435139707565,India
2.204566504445213,2.6573328925496864,3.93,2,2,90.4639795251774,Germany
8.859221467003799,7.293548395652457,5.0,4,2,176.87718652904073,Germany
2.5367125281033864,10.786537724868065,4.08,1,1,8.731408199213249,India
10.064888336537976,7.137717305398925,2.54,7,0,0.0,USA
7.324106721028975,7.726072625905198,3.59,5,2,49.42843637055057,Italy
1.8637134419116748,11.177540851503782,6.59,0,0,0.0,India
3.460108352739982,9.332807132997196,4.69,5,2,173.4961373853344,Italy
4.644871837031445,12.152034661858316,4.47,4,3,109.2602367078585,India
2.096266168777126,8.450561575394346,4.88,5,0,0.0,Italy
5.098227474550413,6.313501760440857,5.12,5,1,32.46186975377915,India
3.73137632471591,2.577277139379776,2.81,2,0,0.0,India
2.237618785857377,7.737537552378012,2.57,3,2,135.8723457868586,Italy
6.782885890813011,1.5034052196035952,5.17,3,1,35.51467830454942,USA
8.769566005791228,8.377706080136011,4.1,2,2,44.42016425353665,Germany
7.225854011911997,2.392220418694192,2.36,4,2,171.1272226042314,Germany
5.140796165313959,0.9908454116639561,5.45,4,2,147.27403412372527,Italy
8.926587986771052,7.119763402004283,3.79,2,0,0.0,France
3.0734452217101387,9.198837431395358,8.34,3,0,0.0,Germany
3.8347836551975925,2.1616454449588347,4.93,4,1,73.92820217474421,USA
3.415491562870147,1.0803963766645812,6.67,5,0,0.0,India
1.640041558663477,9.901576965465063,5.59,1,1,85.03570103752796,Italy
1.8686546879779766,9.137364329854503,6.46,6,0,0.0,Brazil
9.427506806333657,6.443849102084067,7.38,3,1,24.54447104586908,France
8.179507511946547,7.094642752340762,6.39,4,2,128.582536253282,France
3.595508989863386,6.096805356187233,5.36,1,0,0.0,India
4.31525916183016,2.2109014118467183,5.45,6,2,146.1028852925184,Brazil
1.2563549886252665,8.566061511898171,2.48,5,1,23.67012163566663,Italy
9.336791839176854,7.520374841973523,5.02,1,1,50.90440659563664,Germany
8.803102450288199,8.239901742862033,4.96,1,1,9.620255559949733,USA
5.594710406276187,7.353992463061665,3.92,2,1,36.97710946534009,USA
6.768403856310412,7.207435168348343,5.4,2,0,0.0,Germany
5.070741255243139,0.6974870239450004,4.97,4,2,89.64825623165953,USA
2.036159340892535,8.368714056162926,1.88,5,0,0.0,USA
3.5258807516292476,8.770205654524121,6.0,0,0,0.0,India
9.14219118611714,7.105867794360587,5.69,2,2,44.536481539430824,India
10.094483031143398,7.278978051253914,2.11,3,1,96.0025774922849,Brazil
8.698678206453817,5.011582405202856,5.9,6,0,0.0,Germany
5.585874035285309,8.449208617969171,4.89,1,1,58.00052662261566,Italy
2.384087505133354,2.404179376070809,3.06,4,0,0.0,Brazil
7.670251182424223,7.162421635200876,6.35,1,0,0.0,USA
7.446440508953609,6.0691958206602505,6.91,3,0,0.0,USA
1.373577475869806,7.9079926157866876,10.62,1,1,78.20004345233914,India
4.582042223850507,3.100957711052378,2.94,6,1,31.284784029126367,France
7.856052730882869,5.904773858387187,3.68,1,1,79.10089439291977,India
3.9837816002224598,3.2424253558393525,3.89,2,0,0.0,Germany
4.681166291815541,3.010328582598975,8.73,3,0,0.0,India
4.747638891680644,1.723275948128686,4.89,3,3,51.6907482814018,India
9.558716115436482,6.768122516056365,4.15,2,1,14.991731137204434,France
6.177744939091976,5.541590084694675,5.78,7,0,0.0,Germany
3.5768180524353443,8.871906643177027,4.56,3,1,92.63085415915694,Brazil
8.662785512800863,8.199027965343113,4.27,5,2,185.55723649387772,Germany
6.9091347897703415,5.416673939014952,3.75,2,2,187.8174096326521,India
6.840732674915026,6.6687289386299815,6.63,4,0,0.0,India
6.552716326912095,6.98151742299781,4.41,1,1,38.74759173041773,USA
4.858217586670262,2.941101632705722,7.46,2,2,71.22591297228325,India
6.552566970584897,0.6483239030079919,9.6,2,0,0.0,India
4.48742287242756,9.061221030258691,4.63,6,1,49.51956786488315,Italy
5.497777661519445,2.5267392150085253,6.72,4,0,0.0,France
7.169806585480053,0.979576680009284,5.55,2,0,0.0,France
5.6908209499581135,7.5451555112790585,4.17,0,0,0.0,USA
7.894543761950354,7.479412381899672,4.23,3,0,0.0,Germany
6.980323063968447,7.826423416023743,1.84,5,2,44.811958772347225,USA
8.32056994092717,6.6505356963334465,3.01,3,0,0.0,USA
8.01503276228068,8.58447460097963,2.57,2,0,0.0,USA
1.5472104339809092,8.777274158185694,5.04,5,1,47.349011652607885,Germany
2.070721884243023,9.03390278589231,4.43,1,1,25.91703164392113,Brazil
3.0558777076400157,8.742631017872268,7.74,5,1,73.06730882211855,Germany
6.255751326350415,1.0082763837543478,1.18,0,0,0.0,France
9.329590784297332,7.623043334914864,5.53,3,0,0.0,France
8.490629959036438,7.800007763722101,6.52,3,0,0.0,USA
4.294895674271034,2.200198544329677,4.63,4,0,0.0,USA
9.993823798764774,4.75337536691835,4.97,2,2,150.07336459602584,Germany
7.42264913753706,7.577051053414043,5.28,3,1,8.611339873474998,Italy
4.297573992778952,2.875260995529,7.52,0,0,0.0,Brazil
3.6099065614511656,2.019248905573883,5.96,3,0,0.0,Brazil
7.115498655684947,5.831315153604706,6.64,2,1,16.10192137712926,Brazil
1.3631700480393352,6.176779686800943,8.44,2,1,53.13608196924319,Germany
1.9960918248766675,8.754739450614405,4.32,2,2,77.01509231864951,USA
2.222423510670164,8.867080849512725,5.58,3,0,0.0,India
3.6462893206340654,2.10909425115908,6.03,3,0,0.0,France
3.9050679386939104,0.5739414247161008,6.46,2,0,0.0,Brazil
7.271674973818385,6.851789329598183,2.41,0,0,0.0,France
0.9286569364843766,7.999191936370453,4.83,2,1,96.39668428312383,USA
4.545975267515054,3.136170653646036,6.17,8,0,0.0,France
4.202154437248136,8.915946501403571,3.42,2,0,0.0,USA
4.747428856377722,6.893585975563255,4.83,4,2,75.46765241155107,Italy
3.5823641659346697,2.5965119846155607,4.97,2,2,45.308859438667824,India
0.9004167673183767,9.842515818382944,4.94,1,1,87.84425687000197,Brazil
5.219225595984877,3.3851965624839817,12.08,3,0,0.0,USA
6.778864368249671,7.067803524697712,5.57,4,1,53.257913613118355,Germany
6.816115193663924,7.850070694652383,5.23,1,0,0.0,Germany
5.9974984692782405,1.8295880952285977,4.93,1,1,14.398571907537837,Italy
7.222621416753502,7.652618199668106,3.65,7,0,0.0,Brazil
7.700466150001562,6.439352838837182,5.02,1,1,62.91059817514531,France
1.213134561271354,7.90712931139587,6.21,1,0,0.0,Brazil
6.579452141866749,8.859439288272348,8.8,8,0,0.0,USA
9.438774722224686,7.696290139775106,2.89,3,0,0.0,Brazil
1.7907801995811092,8.856539144966836,5.7,2,0,0.0,Germany
9.890850811633388,5.236674386182766,4.11,4,3,258.0636217131615,USA
2.676589688389127,2.433994549344597,1.0,3,2,55.47555039958296,Germany
3.551467600555256,4.533672643296416,6.25,4,1,91.81718245283554,Italy
4.816363019891054,2.424395700076831,9.28,5,0,0.0,Italy
4.530014713126166,1.7890828169248125,2.22,6,1,17.055618170228833,Italy
7.054338229081244,8.12644988689682,8.92,0,0,0.0,USA
4.426003668673462,2.9434858857290136,1.79,4,2,95.18269073090113,India
9.030432437265686,7.1749025320672475,6.27,5,2,42.66963041514984,India
8.59573181948255,6.729793721812961,1.62,2,2,16.010726172059552,Brazil
2.2011470835486477,8.62263756077653,2.93,1,0,0.0,Brazil
7.6799204727586465,6.898037561525745,6.92,3,1,47.34986359326457,USA
